decade,year,genre,left_context,keyword,right_context,text,dm_code,confidence,reason,notes
1910,1913,FIC,that a sea gull came here once. I have heard,so.,""" She had some difficulty in making the old man","  if it is true that a sea gull came here once. I have heard so. "" She had some difficulty in making the old man understand. He looked",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,"for he still reads very well. He dislikes human habitations,",so,"Alexandra has fitted him up a room in the barn,","  to her, for he still reads very well. He dislikes human habitations, so Alexandra has fitted him up a room in the barn, where he is very",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,""" he said slowly. "" You've stood by us through",so,"much and helped father out so many times, and now","  , Alexandra, "" he said slowly. "" You've stood by us through so much and helped father out so many times, and now it seems as if",0,high,Intensifier: so + adj/adv,
1910,1913,FIC,"out of its sleep and stretched itself, and it was",so,"big, so rich, that we suddenly found we were rich,","  . It woke up out of its sleep and stretched itself, and it was so big, so rich, that we suddenly found we were rich, just from",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,people have nothing to do with either you or me.,So,"long as I am suited with you, there is nothing","  house, and other people have nothing to do with either you or me. So long as I am suited with you, there is nothing to be said.",1,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,"in the spring, when everybody advised me to, and now",so,many people are losing their hogs that I am frightened.,"  wouldn't sell in the spring, when everybody advised me to, and now so many people are losing their hogs that I am frightened. What can be done",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,"you will be kind to them, Ivar? Is that why",so,"many come? "" he asked. Ivar sat down on the","  the birds know you will be kind to them, Ivar? Is that why so many come? "" he asked. Ivar sat down on the floor and tucked",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,"she can. If she makes mistakes, she will not make",so,"many as I have made. When you marry, and want","  do the best she can. If she makes mistakes, she will not make so many as I have made. When you marry, and want a house of",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC," slowly. "" You've stood by us through",so,"much and helped father out so many times, and now","  slowly. "" You've stood by us through so much and helped father out so many times, and now it seems as if we were running off and leaving",0,high,Intensifier: so + adj/adv,
1910,1913,FIC,"hands hanging between his knees. "" But we can't work",so,"much land, "" he said dully, as if he were","  lowered, his hands hanging between his knees. "" But we can't work so much land, "" he said dully, as if he were talking to himself",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,"Yes. I'm almost sorry I let them go, it's turned",so,"cold. But mother frets if the wood gets low. ""","  "" Yes. I'm almost sorry I let them go, it's turned so cold. But mother frets if the wood gets low. "" She stopped and",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC," hymn, and Emil wondered why his sister looked",so,happy. Her face was so radiant that he felt shy,"  hymn, and Emil wondered why his sister looked so happy. Her face was so radiant that he felt shy about asking her. For the first time, perhaps",0,high,Result: so...that,
1910,1913,FIC,"profession, but a man never makes any money at it.",So,"I'm going to try the goldfields. "" Alexandra felt that","  a very interesting profession, but a man never makes any money at it. So I'm going to try the goldfields. "" Alexandra felt that this was a",1,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,she'll still play on the organ. But practising on it,so,"much spoils her touch. Her teacher says so, "" Annie","  same, and she'll still play on the organ. But practising on it so much spoils her touch. Her teacher says so, "" Annie brought out with",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,"His feeble flirtatious instincts had been crushed before, but never",so,"mercilessly. He felt cheap and ill-used, as if some one","  from the bartender. His feeble flirtatious instincts had been crushed before, but never so mercilessly. He felt cheap and ill-used, as if some one had taken advantage",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,"it, I mean, "" with a threatening nod. He was",so,much in earnest that Carl scarcely knew how to answer,"  . Dynamite it, I mean, "" with a threatening nod. He was so much in earnest that Carl scarcely knew how to answer him. "" That would",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC, organ. But practising on it,so,"much spoils her touch. Her teacher says so, "" Annie","  organ. But practising on it so much spoils her touch. Her teacher says so, "" Annie brought out with spirit. Oscar rolled his eyes. "" Well",0,low,MANUAL REVIEW NEEDED,
1910,1913,FIC,"They were all delighted with her, for they seldom saw",so,pretty and carefully nurtured a child. They told her that,"  great good nature. They were all delighted with her, for they seldom saw so pretty and carefully nurtured a child. They told her that she must choose one",1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,I didn't want you to go away without saying goodbye.,So,"your mind is still made up? - Yes, Paul. Alright,","  . Why? I didn't want you to go away without saying goodbye. So your mind is still made up? - Yes, Paul. Alright, darling",1,high,DM: After sentence + So,
1930,1930,TV/MOV,Run along now. You have to pack. What are you,so,nervous about? Nothing. Jerry! Hold me tight for a minute.,  'm jumpy. Run along now. You have to pack. What are you so nervous about? Nothing. Jerry! Hold me tight for a minute. Give,0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"you doing? - Nothing. Pearl said you phoned. - Oh,",so,"I phoned, did I? Well, what's the matter with you?","  are you doing? - Nothing. Pearl said you phoned. - Oh, so I phoned, did I? Well, what's the matter with you?",1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"Come on, Peggy. Step into it. Oh, I haven't laughed",so,"much since.. - Since what? Oh, nothing. Paul, I am","  Come on, Peggy. Step into it. Oh, I haven't laughed so much since.. - Since what? Oh, nothing. Paul, I am",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV, s Filipe Bernardes 6794028,So,"I can call up tomorrow, can I? Pearl. Yes, Miss","  s Filipe Bernardes 6794028 So I can call up tomorrow, can I? Pearl. Yes, Miss Gibson",1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"wearing. What do I wear, bathing suits? I don't look",so,bad in a bathing suit. I daresay. Well I'm not,"  're wearing. What do I wear, bathing suits? I don't look so bad in a bathing suit. I daresay. Well I'm not interested.",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV, wish he was sick,so,nobody else wanted him. Do you think I'm so bad?,"  wish he was sick so nobody else wanted him. Do you think I'm so bad? I don't think you're bad at all, my dear.",0,high,Intensifier: so + adj/adv,
1930,1930,TV/MOV," the horn. What's that? Oh, nothing. I guess I'm",so,happy I'm jumpy. Run along now. You have to pack.,"  the horn. What's that? Oh, nothing. I guess I'm so happy I'm jumpy. Run along now. You have to pack. What",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"no. Well, now... I got a new dress on. Oh,",so,you have. It's the one you wanted me to get.,"  no. Well, now... I got a new dress on. Oh, so you have. It's the one you wanted me to get. It is",0,medium,Potential DM: after comma,
1930,1930,TV/MOV,come home under the stars. There'll be millions of them.,So,close down that you can almost reach up and grab,  we'll come home under the stars. There'll be millions of them. So close down that you can almost reach up and grab them. Tell me some,0,high,Result: so...that,
1930,1930,TV/MOV,thought our old friend Napoleon might still be at home.,"So,","if so, I thought I'd spend this beautiful Sunday morning","  I thought our old friend Napoleon might still be at home. So, if so, I thought I'd spend this beautiful Sunday morning swigging Nappy. You will",1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,new rhythm... Jazz! D'ye ken John Peel with his coat,so,gay... D'ye ken John Peel at the break of day...,  into one great new rhythm... Jazz! D'ye ken John Peel with his coat so gay... D'ye ken John Peel at the break of day... D'ye ken John,0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"pleasure. Really, it's the only way to travel. I mean",so,"many stuffy people travel first-class. Bankers and.. I mean, uh..","  that pleasure. Really, it's the only way to travel. I mean so many stuffy people travel first-class. Bankers and.. I mean, uh.. not",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,hold them until later and build it up with strings.,So,it goes.. Da da de da de da da. Then,  We're going to hold them until later and build it up with strings. So it goes.. Da da de da de da da. Then I think I,1,high,DM: After sentence + So,
1930,1930,TV/MOV,"think of you as my mother, I have to laugh.",So,do I. I get a great kick out of your,"  Every time I think of you as my mother, I have to laugh. So do I. I get a great kick out of your marrying father. I",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV," grandfather. Marjorie. Hello, stepmother. - Hello, dear. I'm",so,glad to see you. Poor grandmother. Oh dear. That was,"  grandfather. Marjorie. Hello, stepmother. - Hello, dear. I'm so glad to see you. Poor grandmother. Oh dear. That was something I",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV," it? - No. Whoa, wait a minute. Oh, you're",so,"grand. Here. You do love me, don't you? More than","  it? - No. Whoa, wait a minute. Oh, you're so grand. Here. You do love me, don't you? More than",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,morning. I wish I could be reborn all over again.,So,I could wait for you to come along. I wish,  being born this morning. I wish I could be reborn all over again. So I could wait for you to come along. I wish I could be somebody,1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"aren't falling for this artist guy, are you? Who said",so?,You think I could fall for that paint sling and,"  . You aren't falling for this artist guy, are you? Who said so? You think I could fall for that paint sling and high hat with his",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV," It really wasn't your fault. Well, I'm",so,"glad you think so. Well, better luck next time. -","  It really wasn't your fault. Well, I'm so glad you think so. Well, better luck next time. - Thanks. Goodnight, Mrs Gibson",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,to come along. I wish I could be somebody else.,So,"I could be everything... to you. Everything. Why, you're everything","  wait for you to come along. I wish I could be somebody else. So I could be everything... to you. Everything. Why, you're everything",1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"Probably somebody named "" Smith "". No, I don't think",so.,"Looks more like someone named "" Jones "". Well, if","  here? Probably somebody named "" Smith "". No, I don't think so. Looks more like someone named "" Jones "". Well, if they are",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"here? Pearl let me in. - Did she? Oh, I'm",so,glad. Why? I didn't want you to go away without,"  here? Pearl let me in. - Did she? Oh, I'm so glad. Why? I didn't want you to go away without saying goodbye",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV," n't, Kay. Please. Oh, I'm no good. You are",so.,I'll prove it. I'll put it on canvas. If you,"  n't, Kay. Please. Oh, I'm no good. You are so. I'll prove it. I'll put it on canvas. If you",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,of yours? Is he a Scotsman or something? I ain't,so,sure he's sap at all. He's a whole lot different.,  this sap of yours? Is he a Scotsman or something? I ain't so sure he's sap at all. He's a whole lot different. I,0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,in the morning. D'ye ken John Peel with his coat,so,gay? D'ye ken John Peel at the break of day?,  hounds and his horn in the morning. D'ye ken John Peel with his coat so gay? D'ye ken John Peel at the break of day? D'ye ken John,0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,I can call you from hell and reverse the charges.,So..,you know what you can do Mr and Mrs Gibson,  n't that nice. I can call you from hell and reverse the charges. So.. you know what you can do Mr and Mrs Gibson with your.. Your,1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,ride together in his car and never once did he,so,much as make a pass at me. I even fell,  . For 30 miles we ride together in his car and never once did he so much as make a pass at me. I even fell asleep and he kept,0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"I don't intrude. Oh, no. We worked late last night",so...,I understand. Art and all that. How come this early,"  hope I don't intrude. Oh, no. We worked late last night so... I understand. Art and all that. How come this early morning visit",1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"Not at all. It really wasn't your fault. Well, I'm",so,"glad you think so. Well, better luck next time. -","  Not at all. It really wasn't your fault. Well, I'm so glad you think so. Well, better luck next time. - Thanks.",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV," n't she? Well... Good morning, Josephine. Drunk again. Congratulations.",So,"am I. Where's the boss? He's dressing. Oh, you","  n't she? Well... Good morning, Josephine. Drunk again. Congratulations. So am I. Where's the boss? He's dressing. Oh, you",1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,I wish he was nobody. I wish he was sick,so,nobody else wanted him. Do you think I'm so bad?,  he was poor. I wish he was nobody. I wish he was sick so nobody else wanted him. Do you think I'm so bad? I do,0,high,Intensifier: so + adj/adv,
1930,1930,TV/MOV,thought our old friend Napoleon might still be at home.,"So,","if so, I thought I'd spend this beautiful Sunday morning","  night. And I thought our old friend Napoleon might still be at home. So, if so, I thought I'd spend this beautiful Sunday morning swigging Nappy",1,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,"you. Come on, honey. But I haven't finished packing yet.",So,"you haven't. Well, how long will it take you? Oh,","  you. Come on, honey. But I haven't finished packing yet. So you haven't. Well, how long will it take you? Oh,",1,high,DM: After sentence + So,
1930,1930,TV/MOV,"Paul. Well, I certainly am glad to see you. I'm",so,glad to see you back again. You don't look a,"  Mr Paul. Well, I certainly am glad to see you. I'm so glad to see you back again. You don't look a day older.",0,low,MANUAL REVIEW NEEDED,
1930,1930,TV/MOV,that? Are you a friend of Miss Arnold's? I'll say,so.,We're more like sisters. I borrow her teddies and she's,  beat that? Are you a friend of Miss Arnold's? I'll say so. We're more like sisters. I borrow her teddies and she's always,0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,"Tell him the cops couldn't get me no other way,",so,they hired a couple of gunmen. If I wasn't on,"  in you. Tell him the cops couldn't get me no other way, so they hired a couple of gunmen. If I wasn't on the force,",1,medium,Potential DM: after comma,
1930,1931,TV/MOV,"forgetting it, either. Come on in. Well, maybe it ain't",so,hot. - Maybe we can't buck Little Arnie. I can.,"  forgetting it, either. Come on in. Well, maybe it ain't so hot. - Maybe we can't buck Little Arnie. I can. Ah",0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,taking orders too... -... or you'll get out of here,so,fast... - Maybe it won't be me that gets out.,  keep on taking orders too... -... or you'll get out of here so fast... - Maybe it won't be me that gets out. No?,0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,"- That's all right. Fine shots you are! Oh, no!",So,"somebody finally put one in you. Yeah, but they just","  - That's all right. Fine shots you are! Oh, no! So somebody finally put one in you. Yeah, but they just grazed me.",0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,"wrong time. Now, remember what I told you. Come on.",So,long. And you. You take it easy with that cannon,"  the wrong time. Now, remember what I told you. Come on. So long. And you. You take it easy with that cannon of yours.",1,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,have got something to say about that. What about it?,So,"that's it, huh? Yeah, that's it, all right.","  maybe the boys have got something to say about that. What about it? So that's it, huh? Yeah, that's it, all right.",0,high,Clause: so that,
1930,1931,TV/MOV,"all right. You can dish it out, but you're getting",so,you can't take it no more. You're through. Well? Well,"  it, all right. You can dish it out, but you're getting so you can't take it no more. You're through. Well? Well",1,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,"? Hm. Banquet, eh? Hmm. Rico got far too far.",So,now he's got to stop. I'm saying he's got to,"  ? Hm. Banquet, eh? Hmm. Rico got far too far. So now he's got to stop. I'm saying he's got to stop",1,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,you think? - Looks just like you. - I thought,so.,"I guess I'll stick to them from now on. ""","  . What do you think? - Looks just like you. - I thought so. I guess I'll stick to them from now on. "" Compliments to",0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV, fall. Hmph. Yeah. I ain't doing,so,"bad in this business so far. Well, now. Ah, you","  fall. Hmph. Yeah. I ain't doing so bad in this business so far. Well, now. Ah, you look great, boss. Yeah",0,high,Intensifier: so + adj/adv,
1930,1931,TV/MOV,"come, the harder they fall. Hmph. Yeah. I ain't doing",so,"bad in this business so far. Well, now. Ah, you","  come, the harder they fall. Hmph. Yeah. I ain't doing so bad in this business so far. Well, now. Ah, you look",0,high,Intensifier: so + adj/adv,
1930,1931,TV/MOV,"be peace soon enough. I'm saying he's got to stop,",so,he's gon na stop. He's been cutting in on my,"  'll be peace soon enough. I'm saying he's got to stop, so he's gon na stop. He's been cutting in on my territory and",1,medium,Potential DM: after comma,
1930,1931,TV/MOV,"speech. Well, folks you all know what we're here for",so,what's the good of me telling you all about it?,"  make a speech. Well, folks you all know what we're here for so what's the good of me telling you all about it? Rico here is",0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,a young fellow getting up in the world that's all.,So,"long. Hurry back. I Will. Oh, say... Somebody threw a","  like to see a young fellow getting up in the world that's all. So long. Hurry back. I Will. Oh, say... Somebody threw a",0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,look fine? Hm? Yeah. I guess maybe I don't look,so,"bad after all. Oh, hello. Oh. - Hello, Big Boy","  you look fine? Hm? Yeah. I guess maybe I don't look so bad after all. Oh, hello. Oh. - Hello, Big Boy",0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,"this racket. You can dish it out, but you got",so,that you can't take it no more. You'd better take,"  you better quit this racket. You can dish it out, but you got so that you can't take it no more. You'd better take your hats",0,high,Clause: so that,
1930,1931,TV/MOV,"be a tough break for a lot of birds. Well,",so,"long. Oh, I forgot to wish you fellas a merry","  's gon na be a tough break for a lot of birds. Well, so long. Oh, I forgot to wish you fellas a merry Christmas. Tony",0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,". Devoss. You'll never be sorry for this. Come, Joey.",So,"it's you and me from now on. Well, I'm glad.","  . Devoss. You'll never be sorry for this. Come, Joey. So it's you and me from now on. Well, I'm glad.",1,high,DM: After sentence + So,
1930,1931,TV/MOV,"here banquet. It sure is swell. The liquor is good,",so,"they tell me. But I don't drink it, myself. And","  for this here banquet. It sure is swell. The liquor is good, so they tell me. But I don't drink it, myself. And the",1,medium,Potential DM: after comma,
1930,1931,TV/MOV,"be a good boy. He was mean, Sam Vettori was.",So,now he's got what was coming to him. What does,"  you'll be a good boy. He was mean, Sam Vettori was. So now he's got what was coming to him. What does it say in",1,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV," . From now on, it's mine. You're growing, Rico.",So,"this is what you've been after all the time, huh?","  . From now on, it's mine. You're growing, Rico. So this is what you've been after all the time, huh? I seen",0,low,MANUAL REVIEW NEEDED,
1930,1931,TV/MOV,Where are we going? - East. Where things break big.,So,"I beat it east, like I told you. That's all","  . - Where are we going? - East. Where things break big. So I beat it east, like I told you. That's all there is",1,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,I'm gon na like being in the army. Aw! They're,so,"beautiful. My mother'll love these. Here, Henry Clay. You carry","  think I'm gon na like being in the army. Aw! They're so beautiful. My mother'll love these. Here, Henry Clay. You carry",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,if we had to. And that isn't idle conversation either.,So,"if you don't mind, we'll wait. Come on! Maria","  for it if we had to. And that isn't idle conversation either. So if you don't mind, we'll wait. Come on! Maria",1,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,to have you and your family with us even for,so,"short a time. - Quite different from Philadelphia, isn't it?","  's been a great pleasure to have you and your family with us even for so short a time. - Quite different from Philadelphia, isn't it? -",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,Good-bye. Those are bad men. I heard Papa Jack say,so.,"Come in. - Why, Jack, old partner. - What's","  I suppose? Good-bye. Those are bad men. I heard Papa Jack say so. Come in. - Why, Jack, old partner. - What's",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,"# Of milder, calmer beam # But there's nothing half",so,"sweet in life As love's young dream # Oh, there's","  may come # # Of milder, calmer beam # But there's nothing half so sweet in life As love's young dream # Oh, there's nothing #",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,it couldn't. It better be a sit-down game. I think,so.,Do you know how to play jacks? Jacks? Do you,"  , it couldn't. It better be a sit-down game. I think so. Do you know how to play jacks? Jacks? Do you play that",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,"can. We'll just have everything we want. - Oh, I'm",so,happy! - # Hallelujah # # O praise be #,"  can. We'll just have everything we want. - Oh, I'm so happy! - # Hallelujah # # O praise be # # Mr. Jack",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV," do something about that. Yes, sir. Oh, Fritzy, I'm",so,glad to see ya. Now I can go to sleep.,"  do something about that. Yes, sir. Oh, Fritzy, I'm so glad to see ya. Now I can go to sleep. Go to sleep",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,ought to know. I was a colonel in the army.,So,"was I. Aw, stuff and nonsense. They made me a","  Well, I ought to know. I was a colonel in the army. So was I. Aw, stuff and nonsense. They made me a colonel and",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,"gave the sickness to Papa Jack. Oh, I don't think",so.,"Yes, they did, just to get rid of it themselves.","  bad men gave the sickness to Papa Jack. Oh, I don't think so. Yes, they did, just to get rid of it themselves. Honey",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,"love's young dream # Oh, there's nothing # # Half",so,"sweet in life # #As love's young dream ## Oh,","  life As love's young dream # Oh, there's nothing # # Half so sweet in life # #As love's young dream ## Oh, that was delightful",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,dollars for a great big hog # #And the hog's,so,fat And I couldn't get back ## - I wan,  # I paid five dollars for a great big hog # #And the hog's so fat And I couldn't get back ## - I wan na do that too,0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,"milder, calmer beam # But there's nothing # # Half",so,sweet in life # #As love's young dream # #,"  may come Of milder, calmer beam # But there's nothing # # Half so sweet in life # #As love's young dream # # Oh, there's",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,It's just because his rheumatism is bothering' him that he's,so,"cranky. My, my! You should hear the things he says","  Lloyd. It's just because his rheumatism is bothering' him that he's so cranky. My, my! You should hear the things he says to me",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,"folks they are. Yes, sir. Having neighbors won't make it",so,lonely around here. - Who says it's lonely around here?,"  of folks they are. Yes, sir. Having neighbors won't make it so lonely around here. - Who says it's lonely around here? - Not",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,"to marry. I knew you would never give your consent,",so,we were going to elope. - I wanted to come,"  I'm going to marry. I knew you would never give your consent, so we were going to elope. - I wanted to come to you, sir",0,medium,Potential DM: after comma,
1930,1935,TV/MOV,market for to get some beef # #And the beef's,so,tough # #And I couldn't get enough # # I,  I went to the market for to get some beef # #And the beef's so tough # #And I couldn't get enough # # I paid five dollars for,0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,"the sun, do they call you that for? Because I'm",so,much like you. Like me? How are you like me?,"  , under the sun, do they call you that for? Because I'm so much like you. Like me? How are you like me? Because I",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV," all right, ma'am. Any answer? - No. Oh, it's",so,"wonderful! Good-bye. Good-bye. Sit up, Fritz. Sit up. -","  all right, ma'am. Any answer? - No. Oh, it's so wonderful! Good-bye. Good-bye. Sit up, Fritz. Sit up. -",0,low,MANUAL REVIEW NEEDED,
1930,1935,TV/MOV,she'll hurry right home with the deed for your property.,So,you haven't got the deed? Take care of that woman,  you... that she'll hurry right home with the deed for your property. So you haven't got the deed? Take care of that woman out there.,1,high,DM: After sentence + So,
1940,1940,TV/MOV," the Palace' d'eu, August 19th, 1847. Signed, Louis-Philippe. """,So,be it. It has been decided to imprison you here,"  the Palace' d'eu, August 19th, 1847. Signed, Louis-Philippe. "" So be it. It has been decided to imprison you here rather than risk transporting",1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,very hard. These are troublesome days for the kingdom. And,so,sometimes if he appears worried and a little strange it,  father is working very hard. These are troublesome days for the kingdom. And so sometimes if he appears worried and a little strange it is because he has such,1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,Deluzy. I chose that name to keep my initials intact.,So,this is what happens when you want to make a,"  , Mademoiselle... Deluzy. I chose that name to keep my initials intact. So this is what happens when you want to make a change, Theo. We",1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,him letters. Letters with only the barest hope that he'll,so,much as read them. I stand outside of his doorway,  as I write him letters. Letters with only the barest hope that he'll so much as read them. I stand outside of his doorway not daring to enter,0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,Good. Think we can find something nice? - I think,so.,"Maybe a little long, but... Oh, I wonder, do planes","  things. - Good. Think we can find something nice? - I think so. Maybe a little long, but... Oh, I wonder, do planes",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"hope you found it satisfactory. The reference. Oh, yes, quite",so.,"As I remember, it was excellent. There must, of course,","  I hope you found it satisfactory. The reference. Oh, yes, quite so. As I remember, it was excellent. There must, of course,",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"you are old enough to know better. But, mademoiselle, it's",so,hard to remember things that happened so long ago and,"  , you are old enough to know better. But, mademoiselle, it's so hard to remember things that happened so long ago and way over in England,",0,high,Intensifier: so + adj/adv,
1940,1940,TV/MOV,the children to Melun for the holidays. Oh? I've heard,so,much about Melun from the children. It is your home.,  're taking the children to Melun for the holidays. Oh? I've heard so much about Melun from the children. It is your home. Yes. Yes,0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"evidence is all here. Yeah, it's all here. Teething and",so,"forth. You want me to reverse myself? Now, you go","  The evidence is all here. Yeah, it's all here. Teething and so forth. You want me to reverse myself? Now, you go to the",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,by the vegetation on the island. I'm afraid I spent,so,"much time on research that well, I wasn't very good","  was greatly fascinated by the vegetation on the island. I'm afraid I spent so much time on research that well, I wasn't very good company for your",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"- They're really wonderful. - Oh, I'm glad you think",so.,"- Timmy's just like you. - Oh, sure. Well,","  ? - They're really wonderful. - Oh, I'm glad you think so. - Timmy's just like you. - Oh, sure. Well,",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"last night. - I finished my lesson... Children, children. Not",so,much noise. Your poor mother's nerves. - Mademoiselle Maillard. -,"  dinner last night. - I finished my lesson... Children, children. Not so much noise. Your poor mother's nerves. - Mademoiselle Maillard. - Yes",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"gon na stay away for 60 days. Well, that's not",so,"long. Let's see. November, December, 23, 24... It","  'm not gon na stay away for 60 days. Well, that's not so long. Let's see. November, December, 23, 24... It",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV," . Theo, Theo. No! No, Theo! Theo! No!",So,"it's come to this. Gendarmes in my house. Scandal, notoriety,","  . Theo, Theo. No! No, Theo! Theo! No! So it's come to this. Gendarmes in my house. Scandal, notoriety,",1,high,DM: After sentence + So,
1940,1940,TV/MOV,"started driving back, and we drove all night! All night!",So,he hasn't had time to think it over. - Poor,"  . We started driving back, and we drove all night! All night! So he hasn't had time to think it over. - Poor Nick. -",1,high,DM: After sentence + So,
1940,1940,TV/MOV,-... was rescued by a Portuguese freighter. - Is that,so?,As was also a man named Stephen Burkett who was,  's description... -... was rescued by a Portuguese freighter. - Is that so? As was also a man named Stephen Burkett who was reported drowned at the,0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"your actions have that appearance, it might as well be",so.,"There is every difference between appearance and fact, madame. If","  a servant. If your actions have that appearance, it might as well be so. There is every difference between appearance and fact, madame. If as this",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"Now, now, you must forgive an old man for talking",so,plainly. But I watched you come into this difficult household,"  you. - Now, now, you must forgive an old man for talking so plainly. But I watched you come into this difficult household and I know what",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,he will protect you. A man who has found it,so,easy to replace a wife will not find it difficult,  hope that this time he will protect you. A man who has found it so easy to replace a wife will not find it difficult to replace a governess.,0,low,MANUAL REVIEW NEEDED,
