Phrase	Year	Frequency	Corpus	sense	class	weight	Weighted_Frequency
about	2009	0.00129187142010778	eng_2019	Contingency	Cause	1	0.00129187142010778
about	1822	0.000655218493193388	eng_2019	Contingency	Cause	1	0.000655218493193388
about	1939	0.00086043870708506	eng_2019	Contingency	Cause	1	0.00086043870708506
about	1963	0.000914278473438961	eng_2019	Contingency	Cause	1	0.000914278473438961
about	2007	0.00121793699716883	eng_2019	Contingency	Cause	1	0.00121793699716883
about	1903	0.000842516185782318	eng_2019	Contingency	Cause	1	0.000842516185782318
about	1927	0.000878965706631009	eng_2019	Contingency	Cause	1	0.000878965706631009
about	1961	0.000920699817860233	eng_2019	Contingency	Cause	1	0.000920699817860233
about	2011	0.00136600233547922	eng_2019	Contingency	Cause	1	0.00136600233547922
about	2008	0.00126248408508088	eng_2019	Contingency	Cause	1	0.00126248408508088
about	1975	0.000884068539432649	eng_2019	Contingency	Cause	1	0.000884068539432649
about	1999	0.00102605348885325	eng_2019	Contingency	Cause	1	0.00102605348885325
about	1932	0.000862579568222697	eng_2019	Contingency	Cause	1	0.000862579568222697
about	1933	0.000860848480702511	eng_2019	Contingency	Cause	1	0.000860848480702511
about	2003	0.00110646626645965	eng_2019	Contingency	Cause	1	0.00110646626645965
about	1976	0.000879792712761887	eng_2019	Contingency	Cause	1	0.000879792712761887
about	1929	0.000869305604802711	eng_2019	Contingency	Cause	1	0.000869305604802711
about	1964	0.000911202223505825	eng_2019	Contingency	Cause	1	0.000911202223505825
about	2010	0.00132277295259493	eng_2019	Contingency	Cause	1	0.00132277295259493
about	1904	0.000838851606074188	eng_2019	Contingency	Cause	1	0.000838851606074188
about	1870	0.000779512745793909	eng_2019	Contingency	Cause	1	0.000779512745793909
about	1940	0.000864038709551096	eng_2019	Contingency	Cause	1	0.000864038709551096
about	1928	0.000871802937971162	eng_2019	Contingency	Cause	1	0.000871802937971162
about	1905	0.000846085936895439	eng_2019	Contingency	Cause	1	0.000846085936895439
accordingly	1965	2.06170277254257e-05	eng_2019	Contingency	Cause	1	2.06170277254257e-05
accordingly	1800	7.61750188758015e-05	eng_2019	Contingency	Cause	1	7.61750188758015e-05
accordingly	1805	7.17091887573978e-05	eng_2019	Contingency	Cause	1	7.17091887573978e-05
accordingly	1932	2.71883187191893e-05	eng_2019	Contingency	Cause	1	2.71883187191893e-05
accordingly	1966	2.03896366396553e-05	eng_2019	Contingency	Cause	1	2.03896366396553e-05
accordingly	1935	2.6711506247271e-05	eng_2019	Contingency	Cause	1	2.6711506247271e-05
accordingly	1806	7.15000559076933e-05	eng_2019	Contingency	Cause	1	7.15000559076933e-05
accordingly	1863	4.96084467158653e-05	eng_2019	Contingency	Cause	1	4.96084467158653e-05
accordingly	1840	6.33267383299036e-05	eng_2019	Contingency	Cause	1	6.33267383299036e-05
accordingly	1930	2.7177354370776e-05	eng_2019	Contingency	Cause	1	2.7177354370776e-05
accordingly	1931	2.72511416759309e-05	eng_2019	Contingency	Cause	1	2.72511416759309e-05
accordingly	1804	7.19801662074003e-05	eng_2019	Contingency	Cause	1	7.19801662074003e-05
accordingly	1841	6.23272784910764e-05	eng_2019	Contingency	Cause	1	6.23272784910764e-05
accordingly	1828	6.62543274562008e-05	eng_2019	Contingency	Cause	1	6.62543274562008e-05
accordingly	1831	6.44392712274566e-05	eng_2019	Contingency	Cause	1	6.44392712274566e-05
accordingly	1969	1.98049739473e-05	eng_2019	Contingency	Cause	1	1.98049739473e-05
accordingly	1865	4.81771161763131e-05	eng_2019	Contingency	Cause	1	4.81771161763131e-05
accordingly	1829	6.53192567239915e-05	eng_2019	Contingency	Cause	1	6.53192567239915e-05
accordingly	1936	2.63968740910059e-05	eng_2019	Contingency	Cause	1	2.63968740910059e-05
accordingly	1970	1.9434245976819e-05	eng_2019	Contingency	Cause	1	1.9434245976819e-05
accordingly	1866	4.78472268566423e-05	eng_2019	Contingency	Cause	1	4.78472268566423e-05
accordingly	1967	2.03276886168169e-05	eng_2019	Contingency	Cause	1	2.03276886168169e-05
accordingly	1830	6.48695349809714e-05	eng_2019	Contingency	Cause	1	6.48695349809714e-05
accordingly	1971	1.92023799172603e-05	eng_2019	Contingency	Cause	1	1.92023799172603e-05
accordingly	1807	6.37740907092978e-05	eng_2019	Contingency	Cause	1	6.37740907092978e-05
accordingly	1864	4.91789115975345e-05	eng_2019	Contingency	Cause	1	4.91789115975345e-05
accordingly	1801	7.4397250864422e-05	eng_2019	Contingency	Cause	1	7.4397250864422e-05
accordingly	1838	6.31367173420066e-05	eng_2019	Contingency	Cause	1	6.31367173420066e-05
accordingly	1972	1.86505868831383e-05	eng_2019	Contingency	Cause	1	1.86505868831383e-05
accordingly	1808	6.49115234929403e-05	eng_2019	Contingency	Cause	1	6.49115234929403e-05
accordingly	1859	5.21525663706208e-05	eng_2019	Contingency	Cause	1	5.21525663706208e-05
accordingly	1836	6.33170935283748e-05	eng_2019	Contingency	Cause	1	6.33170935283748e-05
accordingly	1906	3.09144013174643e-05	eng_2019	Contingency	Cause	1	3.09144013174643e-05
accordingly	1933	2.70765080391097e-05	eng_2019	Contingency	Cause	1	2.70765080391097e-05
accordingly	1816	7.00060315596472e-05	eng_2019	Contingency	Cause	1	7.00060315596472e-05
accordingly	1860	5.17866589819148e-05	eng_2019	Contingency	Cause	1	5.17866589819148e-05
accordingly	1937	2.61097609057158e-05	eng_2019	Contingency	Cause	1	2.61097609057158e-05
accordingly	1847	6.03177359153051e-05	eng_2019	Contingency	Cause	1	6.03177359153051e-05
accordingly	1867	4.71363335756385e-05	eng_2019	Contingency	Cause	1	4.71363335756385e-05
accordingly	1824	6.46911524069895e-05	eng_2019	Contingency	Cause	1	6.46911524069895e-05
accordingly	1918	2.83289581212947e-05	eng_2019	Contingency	Cause	1	2.83289581212947e-05
accordingly	2012	1.13448959382367e-05	eng_2019	Contingency	Cause	1	1.13448959382367e-05
accordingly	1875	4.32206060005618e-05	eng_2019	Contingency	Cause	1	4.32206060005618e-05
accordingly	1842	6.19844052250431e-05	eng_2019	Contingency	Cause	1	6.19844052250431e-05
accordingly	1812	6.78941048265967e-05	eng_2019	Contingency	Cause	1	6.78941048265967e-05
accordingly	1832	6.31585639244544e-05	eng_2019	Contingency	Cause	1	6.31585639244544e-05
accordingly	1953	2.33191697459136e-05	eng_2019	Contingency	Cause	1	2.33191697459136e-05
accordingly	1883	3.94679222413937e-05	eng_2019	Contingency	Cause	1	3.94679222413937e-05
accordingly	1943	2.39458913711132e-05	eng_2019	Contingency	Cause	1	2.39458913711132e-05
accordingly	1837	6.36849607482353e-05	eng_2019	Contingency	Cause	1	6.36849607482353e-05
accordingly	1934	2.69004062179842e-05	eng_2019	Contingency	Cause	1	2.69004062179842e-05
accordingly	1810	6.70704872131215e-05	eng_2019	Contingency	Cause	1	6.70704872131215e-05
accordingly	1968	2.00706612564058e-05	eng_2019	Contingency	Cause	1	2.00706612564058e-05
accordingly	1861	5.09885945315805e-05	eng_2019	Contingency	Cause	1	5.09885945315805e-05
accordingly	1938	2.56174192015481e-05	eng_2019	Contingency	Cause	1	2.56174192015481e-05
accordingly	1848	6.0068753165459e-05	eng_2019	Contingency	Cause	1	6.0068753165459e-05
accordingly	1895	3.40932066527395e-05	eng_2019	Contingency	Cause	1	3.40932066527395e-05
accordingly	1802	7.25492336641764e-05	eng_2019	Contingency	Cause	1	7.25492336641764e-05
accordingly	1839	6.31333184303782e-05	eng_2019	Contingency	Cause	1	6.31333184303782e-05
accordingly	1973	1.82082330866251e-05	eng_2019	Contingency	Cause	1	1.82082330866251e-05
accordingly	1809	6.60776703235959e-05	eng_2019	Contingency	Cause	1	6.60776703235959e-05
accordingly	1843	6.22228279618347e-05	eng_2019	Contingency	Cause	1	6.22228279618347e-05
accordingly	1813	7.03091126134885e-05	eng_2019	Contingency	Cause	1	7.03091126134885e-05
accordingly	1907	3.06320577822459e-05	eng_2019	Contingency	Cause	1	3.06320577822459e-05
accordingly	1954	2.29449662063936e-05	eng_2019	Contingency	Cause	1	2.29449662063936e-05
accordingly	1817	6.93810278400113e-05	eng_2019	Contingency	Cause	1	6.93810278400113e-05
accordingly	1941	2.43357644649222e-05	eng_2019	Contingency	Cause	1	2.43357644649222e-05
accordingly	1851	5.84162251990555e-05	eng_2019	Contingency	Cause	1	5.84162251990555e-05
accordingly	1898	3.34192903080423e-05	eng_2019	Contingency	Cause	1	3.34192903080423e-05
accordingly	1868	4.67393199089981e-05	eng_2019	Contingency	Cause	1	4.67393199089981e-05
accordingly	1825	6.54053624852427e-05	eng_2019	Contingency	Cause	1	6.54053624852427e-05
accordingly	1919	2.84413173566073e-05	eng_2019	Contingency	Cause	1	2.84413173566073e-05
accordingly	2013	1.11063270326537e-05	eng_2019	Contingency	Cause	1	1.11063270326537e-05
accordingly	1876	4.23587506312677e-05	eng_2019	Contingency	Cause	1	4.23587506312677e-05
accordingly	1923	2.86027100498489e-05	eng_2019	Contingency	Cause	1	2.86027100498489e-05
accordingly	1803	7.15083187969867e-05	eng_2019	Contingency	Cause	1	7.15083187969867e-05
accordingly	1833	6.26461556488981e-05	eng_2019	Contingency	Cause	1	6.26461556488981e-05
accordingly	1974	1.76622171628488e-05	eng_2019	Contingency	Cause	1	1.76622171628488e-05
accordingly	1884	3.87307819827194e-05	eng_2019	Contingency	Cause	1	3.87307819827194e-05
accordingly	1944	2.39514382493715e-05	eng_2019	Contingency	Cause	1	2.39514382493715e-05
accordingly	1978	1.61611663185925e-05	eng_2019	Contingency	Cause	1	1.61611663185925e-05
accordingly	1888	3.75753994116427e-05	eng_2019	Contingency	Cause	1	3.75753994116427e-05
accordingly	1811	6.74267898180655e-05	eng_2019	Contingency	Cause	1	6.74267898180655e-05
accordingly	1922	2.85375442347556e-05	eng_2019	Contingency	Cause	1	2.85375442347556e-05
accordingly	1862	5.04355812154245e-05	eng_2019	Contingency	Cause	1	5.04355812154245e-05
accordingly	1939	2.53217762552335e-05	eng_2019	Contingency	Cause	1	2.53217762552335e-05
accordingly	1849	5.99359918851405e-05	eng_2019	Contingency	Cause	1	5.99359918851405e-05
accordingly	1896	3.3869478232061e-05	eng_2019	Contingency	Cause	1	3.3869478232061e-05
accordingly	1913	2.90238151917168e-05	eng_2019	Contingency	Cause	1	2.90238151917168e-05
accordingly	1977	1.65781569064295e-05	eng_2019	Contingency	Cause	1	1.65781569064295e-05
accordingly	1887	3.80639872413927e-05	eng_2019	Contingency	Cause	1	3.80639872413927e-05
accordingly	1870	4.56549626375948e-05	eng_2019	Contingency	Cause	1	4.56549626375948e-05
accordingly	1844	6.18273890203065e-05	eng_2019	Contingency	Cause	1	6.18273890203065e-05
accordingly	1814	7.20410774062787e-05	eng_2019	Contingency	Cause	1	7.20410774062787e-05
accordingly	1908	2.99233007743689e-05	eng_2019	Contingency	Cause	1	2.99233007743689e-05
accordingly	1955	2.26472114133815e-05	eng_2019	Contingency	Cause	1	2.26472114133815e-05
accordingly	1818	6.94127510152092e-05	eng_2019	Contingency	Cause	1	6.94127510152092e-05
accordingly	1942	2.40346770234672e-05	eng_2019	Contingency	Cause	1	2.40346770234672e-05
accordingly	1852	5.81369588741966e-05	eng_2019	Contingency	Cause	1	5.81369588741966e-05
accordingly	1899	3.3058272362853e-05	eng_2019	Contingency	Cause	1	3.3058272362853e-05
accordingly	1869	4.60045968273854e-05	eng_2019	Contingency	Cause	1	4.60045968273854e-05
accordingly	1826	6.58381291681768e-05	eng_2019	Contingency	Cause	1	6.58381291681768e-05
accordingly	1920	2.85939474581807e-05	eng_2019	Contingency	Cause	1	2.85939474581807e-05
accordingly	2014	1.09854641518073e-05	eng_2019	Contingency	Cause	1	1.09854641518073e-05
accordingly	1877	4.22292817217697e-05	eng_2019	Contingency	Cause	1	4.22292817217697e-05
accordingly	1924	2.83809690050215e-05	eng_2019	Contingency	Cause	1	2.83809690050215e-05
